stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"948952792","2020-05-15 00:00:00","One year Into Trump's presidency, agencies work to make good on his campaign promises","https://abcnews.go.com/Politics/year-trumps-presidency-agencies-work-make-good-campaign/story?id=52320205","en","False","","39000","ABC News","http://abcnews.go.com/"
"1483940565","2020-01-01 07:00:00","Why Immigrants Should Stay Away From Legalized Pot","http://feedproxy.google.com/~r/newsy-allvideos/~3/Cf1xr7zdNQw/","en","False","","85364","newsy","http://www.newsy.com/#spider"
"1484562887","2020-01-02 06:00:02","Trump has created a foreign student crisis","https://theweek.com/articles/886692/trump-created-foreign-student-crisis","en","False","","21542","The Week","http://theweek.com"
"1484692619","","Video: Beto O’Rourke goes ‘Around the Table’ with voters","https://abcnews.go.com/Politics/video/beto-orourke-table-voters-65498540","en","False","","39000","ABC News","http://abcnews.go.com/"
"1484878222","2020-01-02 12:18:00","Thousands of foreign students may have overstayed U.S. visas by 'working' for fake companies","https://www.nbcnews.com/politics/immigration/thousands-foreign-students-u-s-student-visas-may-have-worked-n1109286?cid=public-rss_20200102","en","False","","34663","NBC Breaking News","http://www.breakingnews.com#spider"
"1486998761","2020-01-05 00:00:00","George W. Bush: The Worst President in History?","https://www.rollingstone.com/politics/politics-news/george-w-bush-the-worst-president-in-history-192899/?cmpid=ema:Politics:20200105&src=newsletter","en","False","","5521","Rolling Stone","http://www.rollingstone.com"
"1487860789","2020-01-06 12:16:21","Trump's Visa Wall Against Foreign Students Is Making Other Countries Great Again","https://reason.com/2020/01/06/trumps-visa-wall-against-foreign-students-is-making-other-countries-great-again/","en","False","","72523","Reason.com","http://reason.com/"
"1487906182","2020-01-06 12:19:48","PolitiFact Wisconsin's 'High Five' for December 2019","http://rssfeeds.jsonline.com/~/614996708/0/milwaukee/home~PolitiFact-Wisconsins-High-Five-for-December/","en","True","","36","Milwaukee Journal Sentinel ","http://www.jsonline.com/"
"1488034586","2020-01-06 16:31:13","CBP’s Detention of Iranian Americans Was Probably Illegal","https://slate.com/news-and-politics/2020/01/cbp-illegal-detention-iran-canada-washington-border.html?via=rss","en","False","","19643","Slate.com","http://www.slate.com"
"1488230344","2020-01-07 00:02:26","New Lawsuit Tries To Save Immigrant Children From ‘Aging Out’","https://www.forbes.com/sites/stuartanderson/2020/01/07/new-lawsuit-tries-to-save-immigrant-children-from-aging-out/","en","False","","1104","Forbes","http://www.forbes.com/"
